CustomerID,FirstName,LastName,Email,Address,City,PostalCode,RegistrationDate,LastLoginDate,CustomerSegment,DateOfBirth,Phone
C14787,Anthony,Patterson,anthony.patterson@outlook.com,"636 Angela Points, Rivers",Port Harcourt,510302,3/20/2024,5/3/2025 3:45,standard,11/26/1941,8248059851
C14788,Taylor,Malone,tmalone@outlook.com,048 Peterson Branch Suite 981,Port Harcourt,613772,11/1/2024,5/20/2025 5:08,Platinum,11/10/1955,7082525743
C14789,Lisa,Chambers,lisa_chambers@yahoo.com,5968 Linda Radial Suite 911,Port Harcourt,477352,6/27/2024,,Gold,8/31/1982,9164209658
C14790,Tyler,Daniels,tyler_daniels@mail.com,"05068 Sharon Light Suite 352, Delta",Warri,871805,4/15/2025,5/19/2025 23:16,standard,,8103922085
C14791,Daniel,Ramirez,daniel.ramirez@outlook.com,21757 Drake Court,Lagos,399625,10/28/2023,7/16/2024 13:47,Platinum,4/10/1954,8238402367
C14792,Nicholas,Perez,nicholas.perez@iwantthis.com.ng,"17640 Clark Road, Rivers",Port Harcourt,331054,7/18/2024,1/8/2025 12:21,VIP,6/20/1996,8070230472
C14793,Diane,Brooks,dianebrooks@yahoo.com,77990 Victoria Lodge,Port Harcourt,277647,12/30/2024,,Gold,11/23/1967,7184298989
C14794,Jade,Patterson,jade.patterson@aol.com,688 Taylor Underpass Suite 934,Port Harcourt,801352,4/11/2024,11/17/2024 21:26,,,
C14795,Melissa,Wu,wu.m@consultant.com,6619 Mills Trafficway Suite 185,Port Harcourt,403148,11/28/2024,4/8/2025 17:03,New,5/17/1997,8003442468
C14796,Jillian,Miller,jmiller@beta.ng,"9726 Kurt Points Suite 862, Rivers",Port Harcourt,708114,1/27/2024,5/6/2025 17:02,Silver,9/2/1934,9125317752
C14797,David,Rogers,david.rogers@mail.com,"496 anderson street, rivers",Port Harcourt,630657,12/16/2023,3/15/2024 21:16,Gold,4/30/1977,(345)581-0791x50586
C14798,Carol,Hall,chall@yahoo.com,"54806 Ramos Keys, Cross River",Calabar,670203,3/24/2025,5/1/2025 21:00,Silver,12/10/1966,9003465899
C14799,Amanda,Cook,acook@aol.com,918 Jeffrey Lane Suite 126,Lagos,284905,4/30/2025,,Gold,11/6/1970,8216731181
C14800,Denise,Martinez,martinez.d@outlook.com,9450 Courtney Course,Lagos,685519,1/29/2024,3/4/2024 20:47,Silver,1/1/1900,8044143940
C14801,Wendy,Howard,whoward@aol.com,813 Joan Unions Suite 993,Port Harcourt,332505,8/6/2024,12/4/2024 5:11,Silver,1/1/1900,7137234291
C14802,Amy,Mercado,amy.mercado@aol.com,45257 Kayla River,Port Harcourt,523323,3/19/2024,,,2/6/1939,(949)512-0307x182
C14803,Jonathan,Torres,jtorres@hotmail.com,"0511 Vance Light Suite 126, Rivers",Port Harcourt,719206,8/5/2024,3/22/2025 2:05,Bronze,2/16/1964,701.398.1523
C14804,Vanessa,Griffin,griffin.v@iwantthis.com.ng,"417 James Road, FCT",Abuja,699596,1/12/2025,4/18/2025 23:28,Platinum,1/1/1900,7110775804
C14805,Eric,Hughes,ehughes@gmail.com,2943 Morris Island Suite 677,Lagos,619056,9/30/2024,3/4/2025 22:22,Gold,8/25/1956,8257537215
C14806,Nathan,Tucker,nathan.tucker@aol.com,1341 Williams Lodge,Warri,997822,4/4/2025,4/6/2025 6:15,New,2/24/1964,9083478494
C14807,Jacqueline,Mcdaniel,jacqueline_mcdaniel@yahoo.com,26152 Kristen Mountain,Lagos,673262,2/24/2025,4/20/2025 8:12,VIP,10/17/1934,7138395114
C14808,Mario,Davis,mario.davis@iwantthis.com.ng,71247 Barber Centers,Port Harcourt,200350,5/11/2024,5/3/2025 13:35,Standard,1/1/1900,7014810577
C14809,Mike,Thompson,mike.thompson@hotmail.com,"624 Kaitlyn Trail, Lagos",Lagos,654810,2/10/2025,,Bronze_v2,9/16/2004,8051853373
C14810,Ana,Cook,anacook@beta.ng,8287 Morales Rapids,Port Harcourt,322515,12/20/2024,2/28/2025 18:29,Standard,1/25/2000,7127555494
C14811,John,White,white.j@aol.com,84819 Lori Underpass Suite 252,Port Harcourt,912478,10/12/2024,1/28/2025 20:24,Bronze,7/6/1946,8039481645
C14812,Bradley,Dixon,bdixon@mail.com,"371 Jimenez Keys, Rivers",Port Harcourt,240716,3/4/2024,11/4/2024 6:05,Standard,10/19/2001,7157110635
C14813,Ana,Johnson,ana.johnson@mail.com,"3754 Shannon Expressway, Edo",Benin City,736623,12/10/2023,6/16/2024 21:49,standard,2/7/2002,8220431167
C14814,Brandon,Miller,brandon.miller@outlook.com,523 Anthony Mount Suite 246,Kaduna,630511,3/30/2025,5/9/2025 4:12,Gold,7/21/1996,9085058165
C14815,Teresa,Davenport,teresa.davenport@aol.com,056 Taylor Ridges Suite 988,Port Harcourt,614000,10/28/2023,9/23/2024 12:46,Silver,1/9/1968,8269884031
C14816,Ryan,Thomas,rthomas@outlook.com,935 Kimberly Green Apt. 850,Abuja,728515,9/5/2024,,standard,2/6/1946,8255417184
C14817,Tyrone,Klein,tyrone_klein@outlook.com,781 Kaitlyn Mountains Apt. 396,Abuja,627164,12/15/2024,5/4/2025 11:37,,1/24/1975,
C14818,Elizabeth,Martin,elizabeth.martin@yahoo.com,"086 Payne Green Suite 858, Oyo",Ibadan,270599,9/4/2024,3/16/2025 4:18,Platinum,11/7/1954,7081064372
C14819,Darren,Jenkins,darren.jenkins@hotmail.com,48404 Amanda Roads,Port Harcourt,596562,10/18/2024,1/30/2025 0:14, Bronze ,1/29/1970,9146619103
C14820,Sarah,Green,,0940 Samantha Springs Apt. 348,Port Harcourt,258555,10/12/2023,12/20/2024 1:12,Gold,11/9/1947,8028198548
C14821,Devon,Fox,fox.d@iwantthis.com.ng,242 Davis Port,Uyo,482520,4/20/2025,4/22/2025 0:05,Silver,7/17/1993,7030438593
C14822,Pamela,Bennett,pamela.bennett@mail.com,"3442 Yoder Ports, Lagos",Lagos,185423,11/5/2024,1/1/2025 5:08,Silver,,8040502452
C14823,Johnathan,Santos,johnathan.santos@hotmail.com,974 Mark Road,Benin City,765949,5/26/2024,7/13/2024 8:27, Silver ,3/29/1953,9047932056
C14824,Matthew,Sosa,msosa@gmail.com,375 Smith Greens Suite 077,Lagos,,9/17/2024,10/8/2024 14:22,Standard,1/1/1900,8172044780
C14825,Charles,Heath,charlesheath@mail.ng,21347 Bailey Parks Apt. 476,Port Harcourt,316756,6/19/2024,10/11/2024 1:48,standard,1/29/1952,7131388566
C14826,Jerry,Rodriguez,jerry.rodriguez@outlook.com,"1587 Julie Trafficway Apt. 475, Rivers",Port Harcourt,770611,1/21/2024,10/5/2024 21:12,Platinum,10/29/1981,8094497605
C14827,Jason,Oliver,joliver@yahoo.com,6884 Wallace Fords Apt. 881,Port Harcourt,335980,2/28/2024,3/5/2025 9:13,Bronze,7/2/1955,8089153022
C14828,Eric,Smith,ericsmith@outlook.com,950 Collin Spur Apt. 841,Ibadan,300611,1/23/2024,7/28/2024 3:20,Standard,11/25/1954,7194882850
C14829,Ronald,Bernard,rbernard@yahoo.com,20365 Shah Ridge Apt. 823,Port Harcourt,531981,12/14/2023,2/19/2025 23:49,Silver,1/1/1900,+1-745-713-0509x40350
C14830,Eric,Nguyen,eric.nguyen@aol.com,399 Ali Inlet Suite 708 ,Port Harcourt,326403,9/30/2023,3/15/2024 14:23,Bronze,9/22/1965,
C14831,Dana,Johnson,danajohnson@outlook.com,"53042 Nichole Green Apt. 835, Rivers",Port Harcourt,490127,7/10/2024,1/11/2025 16:41,Bronze,9/8/1965,8261046018
C14832,William,Gonzalez,wgonzalez@beta.ng,46847 Jennifer Station Suite 270,Port Harcourt,167335,5/27/2024,8/21/2024 8:14,,3/20/1960,8118754468
C14833,Patrick,Cummings,patrick.cummings@yahoo.com,"8244 Alexander Rest Apt. 032, Rivers",Port Harcourt,508490,12/20/2024,12/21/2024 23:39,,1/4/1966,001-461-477-9234
C14834,Allison,Henderson,allison.henderson@beta.ng,54478 Michael Groves Apt. 348,Port Harcourt,118964,1/10/2025,5/16/2025 15:21,Standard,1/25/1979,8124668505
C14835,Robert,Rodriguez,rrodriguez@iwantthis.com.ng,546 Ruben Track,Lagos,121526,10/13/2024,,standard,9/10/1985,(898)296-0156
C14836,Samuel,Matthews,samuel.matthews@yahoo.com,683 Stacey View Suite 112,Port Harcourt,514545,4/26/2024,,New,5/8/2003,8260114319
C14837,Kaylee,Thomas,kaylee.thomas@outlook.com,6604 Hicks Trail Suite 326,Port Harcourt,365121,4/25/2025,,New,1/1/1900,9094575726
C14838,Lance,Brooks,lance.brooks@yahoo.com,2777 Clark Locks Apt. 605,Aba,128051,3/3/2024,3/1/2025 16:10,Platinum,1/20/1985,8064689707
C14839,James,Flores,james.flores@aol.com,"170 Rachel Oval Apt. 605, Rivers",Port Harcourt,563269,1/22/2025,,New,2/27/1986,9103641184
C14840,Richard,Phelps,richard_phelps@gmail.com,"9232 Amber Avenue Apt. 637, Rivers",Port Harcourt,377442,7/11/2024,1/14/2025 22:48,standard,8/27/2005,8091078366
C14841,Amy,Townsend,atownsend@yahoo.com,"2853 Stein Landing Apt. 525, Rivers",Port Harcourt,977589,11/6/2024,,Standard,11/16/1999,7057761414
C14842,Lisa,Herring,lisaherring@beta.ng,"48034 Calderon Circles, Enugu",Enugu,459969,4/8/2025,4/18/2025 3:06,Gold,,9198037604
C14843,Lonnie,Harrell,lonnieharrell@gmail.com,4401 Tyler Point Suite 616,Port Harcourt,440839,5/31/2024,10/12/2024 15:27,standard,3/6/1941,9110248788
C14844,Krystal,Clark,krystal.clark@consultant.com,"3870 Stephen Mission Apt. 433, Cross River",Calabar,988581,1/11/2024,11/5/2024 23:41,Silver,7/3/1941,9063957672
C14845,Beverly,Scott,beverly.scott@yahoo.com,682 Norton Green Suite 085,Port Harcourt,968178,11/6/2023,12/28/2024 8:02,,11/2/1949,8103082441
C14846,Stacey,Cole,cole.s@hotmail.com,"147 Khan Rest Apt. 970, Rivers",Port Harcourt,177365,3/21/2025,3/24/2025 22:35,,12/18/1981,8140975381
C14847,Taylor,Mason,taylor.mason@gmail.com,953 Cross Spring,Lagos,197470,3/10/2024,10/21/2024 20:05,Gold,1/1/1900,9085666435
C14848,Jessica,Kirk,jessicakirk@hotmail.com,4721 Sims Lock,Port Harcourt,522119,5/12/2025,5/21/2025 19:34,New,9/14/1967,7191501121
C14849,Melissa,Duncan,melissaduncan@mail.com,867 Ayers Place,Benin City,526034,10/30/2023,2/19/2025 12:44,Platinum,,8165571651
C14850,Garrett,Nolan,garrett.nolan@yahoo.com,941 Collier Stravenue Apt. 574,Lagos,214019,4/11/2025,5/10/2025 8:28,New,5/25/1939,7152691663
C14851,John,Buckley,john.buckley@mail.com,"760 Hays Mews Suite 251, Lagos",Lagos,229141,1/30/2025,4/11/2025 3:24,,4/25/1970,8132184069
C14852,Gary,Brown,gary_brown@workmail.com,75019 Dylan Squares,Port Harcourt,421130,10/18/2024,2/2/2025 21:39,standard,12/14/1976,885.699.0917x65869
C14853,David,Ross,david_ross@beta.ng,"37711 tiffany drive, lagos",Lagos,,12/19/2024,12/27/2024 20:01,Gold,4/14/1988,8041944828
C14854,Joshua,Whitaker,jwhitaker@aol.com,183 Edward Freeway Apt. 907,Port Harcourt,326533,9/13/2023,12/19/2024 19:14,New,1/14/1991,8210271353
C14855,James,Branch,james.branch@outlook.com,809 Miller Cape,Port Harcourt,388808,7/17/2024,4/25/2025 5:28,Gold,6/23/1937,9005031350
C14856,April,Guzman,aprilguzman@gmail.com,974 Roberts Cliff,Port Harcourt,417480,6/4/2024,7/22/2024 19:03,VIP,8/30/1946,376-425-8413x3414
C14857,Ebony,Hart,ebony.hart@gmail.com,"5213 Montes Run, FCT",Abuja,181100,5/12/2024,12/9/2024 12:44,Bronze,9/6/1935,9185600249
C14858,David,Blake,david_blake@mail.ng,"8968 Watson Pass Suite 010, Rivers",Port Harcourt,313177,8/21/2024,9/27/2024 21:36,standard,3/31/1989,7082086005
C14859,Jennifer,Lawson,jennifer_lawson@yahoo.com,0709 Leslie Loaf,Lagos,261986,10/7/2023,,New,9/29/1965,7127595771
C14860,William,Mcclure,william_mcclure@mail.com,109 Shawn Lodge,Lagos,276185,1/26/2024,3/2/2024 9:01,Silver,4/7/1981,
C14861,Natalie,Morrison,morrison.n@gmail.com,27623 Peter Ridge,Port Harcourt,557079,7/17/2024,12/20/2024 0:41,New,1/1/1900,8114904342
C14862,Jason,Smith,jason_smith@iwantthis.com.ng,993 Jacob Drives,Port Harcourt,740295,4/11/2025,4/29/2025 23:31,VIP,9/20/1983,7087130454
C14863,Michael,Roth,michael.roth@mail.ng,2153 Kristina Street Apt. 888_v2,Abuja,227684,8/19/2024,2/9/2025 10:12,Silver,9/17/1981,8159711703
C14864,Bradley,Murphy,bradley_murphy@yahoo.com,29114 Mayo Mission Apt. 365,Port Harcourt,788412,10/11/2024,,Silver ,1/1/1900,9004381687
C14865,Darrell,White,darrell.white@mail.com,2936 Barnes Loop Apt. 014,Port Harcourt,233841,1/18/2024,,New,8/21/1972,7146026850
C14866,Leah,Jones,leah.jones@mail.com, 287 Roberts Knoll Apt. 856,Port Harcourt,248580,9/8/2024,11/22/2024 15:13,Silver,11/6/1994,8184827466
C14867,Felicia,Martinez,feliciamartinez@gmail.com,"25406 Lopez Green Apt. 157, Rivers",Port Harcourt,661964,10/20/2024,5/13/2025 1:54,New,9/13/1934,8132716792
C14868,Andrew,Eaton,andrew_eaton@iwantthis.com.ng,"2683 John Forks Suite 575, Rivers",Port Harcourt,359631,7/6/2024,12/28/2024 9:37,Silver,9/5/1973,8161628360
C14869,Matthew,Miller,miller.m@techie.com,"252 Miller View Suite 665, Plateau",Jos,744268,5/13/2025,5/23/2025 5:56,VIP,,9183535658
C14870,Teresa,Wade,teresa.wade@mail.com,1905 Kristin Glens Suite 535,Port Harcourt,519334,7/2/2024,1/1/2025 12:49,Bronze,,7130527674
C14871,Jeffrey,Knight,jeffrey.knight@mail.com,597 Joe Park Apt. 268,Port Harcourt,,1/15/2025,,Standard,12/16/1992,9163269132
C14872,Tina,Rogers,tina.rogers@yahoo.com,868 Keith Trace Apt. 155,Abuja,633314,4/11/2024,7/1/2024 1:09,Platinum,1/1/1900,-10020
C14873,Kelly,Lowe,klowe@hotmail.com,4525 Edwards Gardens,Port Harcourt,216120,5/18/2025,5/21/2025 12:53,,11/25/1969,350.452.5891x215
C14874,Andrea,Hernandez,andrea.hernandez@yahoo.com,2486 Thomas River,Lagos,678002,10/16/2023,4/23/2024 23:21,Silver,6/26/1956,9101290785
C14875,Molly,Smith,molly.smith@aol.com,1786 Yesenia Vista Apt. 561,Lagos,196914,3/6/2025,4/15/2025 22:31,New,6/30/1967,(951)537-6642x72988
C14876,Matthew,Mcintyre,matthewmcintyre@yahoo.com,"42524 Peterson Stream Suite 600, Lagos",Lagos,106606,3/8/2024,2/28/2025 21:35,Gold,,7028377657
C14877,Brandon,Campbell,bcampbell@outlook.com,"8019 Ramos Stravenue, Rivers",Port Harcourt,908555,3/16/2025,,Gold,12/28/1996,8106318846
C14878,Julie,Wagner,jwagner@engineer.com,204 Bobby Gateway,Port Harcourt,600386,6/18/2024,10/22/2024 3:29,New,2/2/1956,
C14879,Amy,Chapman,achapman@gmail.com,"38243 Zuniga Viaduct Suite 459, FCT",Abuja,576553,3/27/2024,8/30/2024 1:00,Bronze,,7130174486
C14880,Sara,Fisher,fisher.s@aol.com,"941 Thomas Lights, FCT",Abuja,968123,12/12/2024,,Platinum,11/11/2004,8198860175
C14881,Robert,Greene,robert.greene@outlook.com,4648 Ross Street,Lagos,494348,4/3/2025,4/8/2025 8:55,Standard,4/7/1955,8263857456
C14882,Christina,Valdez,cvaldez@aol.com,"38493 Jonathan Spurs Apt. 048, FCT",Abuja,266597,8/7/2024,10/21/2024 5:04,Gold,3/5/1979,8173768279
C14883,Cory,Huffman,chuffman@outlook.com,90047 Williams Harbor,Lagos,,10/17/2023,2/28/2025 6:07,,8/20/1990,8096002016
C14884,Michelle,Lowe,michelle.lowe@mail.com,8643 Deleon Summit Apt. 582,Enugu,441375,12/31/2023,6/26/2024 19:19,Bronze,4/26/1967,-3707
C14885,Allen,Atkinson,allen.atkinson@mail.com,127 Robert Locks Suite 608,Uyo,369071,3/26/2025,5/1/2025 21:26,VIP,3/21/2003,9085862457
C14886,Jeff,Cooper,,"8380 Gregory Locks, Rivers",Port Harcourt,722498,12/12/2023,1/10/2025 15:35,Standard,6/23/2005,8055155270
C14887,Richard,Davis,richard.davis@aol.com,831 Hanna Well,Port Harcourt,583305,8/1/2024,,Gold,10/8/1988,7012449333
C14888,Ronald,Mcdonald,ronald_mcdonald@gmail.com,"69404 James Heights, FCT",Abuja,985319,2/21/2025,4/5/2025 7:42,Bronze,5/4/1950,9195579603
C14889,Ian,Malone,ianmalone@engineer.com,2261 Ashley Extensions,Lagos,168800,12/1/2023,12/11/2024 23:02,Gold,9/18/1971,8248596742
C14890,Jessica,Smith,jessica.smith@hotmail.com,029 Turner Forge,Port Harcourt,321111,3/23/2025,5/20/2025 7:04,Standard,7/17/1935,8180125032
C14891,Aaron,Collins,collins.a@gmail.com,"5438 Rocha Stravenue Apt. 207, Lagos",Lagos,950145,10/11/2023,11/16/2023 12:16,VIP,8/8/1956,8276001852
C14892,Gabriel,Crawford,gabriel.crawford@outlook.com,5697 Theresa Grove,Port Harcourt,442655,1/23/2024,8/8/2024 18:06,Gold,1/7/1991,8285756830
C14893,Kenneth,Mccoy,kenneth.mccoy@outlook.com,70224 Smith Drive Suite 660,Port Harcourt,744657,12/6/2023,6/24/2024 19:18,standard,12/24/2002,7158469027
C14894,Matthew,White,white.m@outlook.com,"066 Shaw Via, Lagos",Lagos,495965,1/4/2024,5/16/2024 19:56,Standard,1/1/1900,7060105117
C14895,Jennifer,Garcia,garcia.j789@mail.com,8860 Austin Land,Port Harcourt,507471,2/23/2024,7/4/2024 9:51,Gold,12/7/1956,
C14896,Daniel,Zamora,daniel_zamora@mail.com,5565 Mason Fork Suite 105,Warri,348928,4/8/2024,4/28/2025 14:54,standard,6/24/1957,
C14897,Theresa,Martinez,tmartinez@mail.com,87610 Carter Flat,Port Harcourt,152250,1/12/2024,1/17/2025 1:20,Platinum_v2,10/26/1955,8041703201
C14898,Christopher,Garcia,christopher.garcia@outlook.com,101 Todd Extension Apt. 029,Lagos,148683,2/23/2025,4/26/2025 8:39,New,1/1/1900,
C14899,Crystal,Jensen,jensen.c@yahoo.com,76007 Chelsea Glen Apt. 607,Port Harcourt,636716,1/19/2024,5/5/2024 6:58,Silver,7/1/1976,9112669259
C14900,Michele,Miller,michele.miller@gmail.com,82833 Nathan Locks Suite 963,Port Harcourt,515731,4/26/2024,,Bronze,1/27/1963,7044709313
C14901,William,Rivera,william_rivera@engineer.com,43692 Bennett Rapid,Port Harcourt,325353,9/16/2023,12/27/2024 14:34,VIP,9/29/1950,7059336825
C14902,Tanner,Castillo,tanner.castillo@mail.ng,568 Donald Stravenue,Lagos,173464,5/19/2025,5/19/2025 15:04,Standard,9/18/1972,7070509945
C14903,Keith,Sparks,ksparks@mail.com,4192 Martinez Knoll Apt. 884,Lagos,169342,8/4/2024,,VIP,9/5/1945,7087267272
C14904,Gina,Rivas,rivas.g@aol.com,873 Brown Pines,Port Harcourt,227085,5/24/2024,8/27/2024 12:02,,,7098202927
C14905,Melissa,White,melissa.white@consultant.com,982 Natasha Summit,Port Harcourt,565705,7/1/2024,3/23/2025 22:49,Gold,1/1/1900,9152890718
C14906,Ryan,Park,ryan.park@outlook.com,00677 Shields Track Apt. 360,Port Harcourt,535336,10/5/2023,12/10/2023 14:22,standard,4/13/1981,8238517846
C14907,Sarah,Wilson,sarah.wilson@aol.com,263 Jeffrey Circles,Ibadan,663095,12/12/2023,,Platinum,12/27/2002,8092840671
C14908,Ann,Mullins,amullins@iwantthis.com.ng,7122 Bailey Forest Apt. 506,Abuja,204568,6/25/2024,1/2/2025 19:45,VIP,3/17/1986,7077732585
C14909,Amanda,Johnson,ajohnson@mail.com,"112 Christopher Mills, Delta",Warri,499824,10/29/2024,,Bronze,5/13/1988,8072736740
C14910,Eugene,Pollard,eugene.pollard@gmail.com,"234 Gaines Trail, Rivers",Port Harcourt,675840,10/31/2024,2/26/2025 23:40,Bronze,5/3/1946,8009680150
C14911,Natalie,Watson,watson.n@outlook.com,71859 Allison Isle Apt. 619,Lagos,,11/28/2023,,Standard,8/2/1976,8238796417
C14912,Ian,Saunders,ian.saunders@engineer.com,327 Susan Islands Apt. 897,Port Harcourt,516407,5/7/2024,9/25/2024 6:49,,11/22/1964,8173033192
C14913,Gary,Waters,gary.waters@yahoo.com,7803 Dalton Loop Apt. 183,Abuja,166975,12/29/2024,4/27/2025 23:33,standard,7/4/1938,9185817095
C14914,David,Hubbard,davidhubbard@aol.com,242 Carla Stream Apt. 133,Kaduna,422976,2/23/2024,10/1/2024 7:14,Gold,3/15/1940,9017066778
C14915,Joseph,Rodriguez,joseph.rodriguez@mail.com,30990 Paula Divide Apt. 787,Port Harcourt,680916,3/9/2025,4/4/2025 1:53,VIP,9/25/1995,9013590369
C14916,Thomas,Shaw,shaw.t@yahoo.com,372 Ryan Underpass Apt. 661,Lagos,303622,2/26/2025,4/11/2025 2:33,Silver,1/9/2005,9135262540
C14917,Kenneth,Cruz,cruz.k@gmail.com,5458 Salinas Curve Suite 717,Lagos,918948,4/6/2024,4/30/2024 17:44,standard,1/1/1900,7009726413
C14918,Jennifer,Adams,jennifer_adams@gmail.com,"093 Leon View Suite 710, FCT",Abuja,602511,3/21/2024,5/17/2024 13:05,Gold,12/29/1954,8039432139
C14919,Kelly,Boyer,kelly.boyer@outlook.com,"449 Robin Views, Rivers",Port Harcourt,793888,6/13/2024,,Standard,1/1/1900,8147006032
C14920,Angela,Kelley,angela_kelley@outlook.com,239 Molly Overpass Suite 388,Abuja,168553,4/16/2024,11/11/2024 0:26,Standard,1/2/1958,7131158157
C14921,Justin,Liu,justin.liu@mail.ng,596 Bell Lights Apt. 984,Port Harcourt,472578,1/26/2024,4/23/2024 10:13,Gold,7/27/1994,9173205420
C14922,Wayne,Daniel,wayne.daniel@yahoo.com,830 Torres Ramp (old),Abuja,277805,3/13/2025,3/17/2025 14:29,Standard,4/10/1961,7054720330
C14923,Aaron,Cantrell,aaroncantrell@engineer.com,7114 Brian Lodge Apt. 016,Abuja,975581,7/9/2024,4/19/2025 4:55,VIP,6/13/1963,9010705673
C14924,Melissa,Garza,melissagarza@yahoo.com,5833 Moore Springs,Port Harcourt,482650,11/10/2024,3/3/2025 2:02,Silver,,7037896526
C14925,Timothy,Blevins,timothy.blevins@beta.ng,"87397 Shaun Drive, FCT",Abuja,269121,3/27/2025,,Silver,5/2/2003,8236281618
C14926,Christopher,Jones,cjones@aol.com,885 Diaz Station Suite 900,Benin City,272971,4/29/2024,12/15/2024 12:11,Standard,,7142610939
C14927,Andrew,Anderson,andrew.anderson@mail.ng,426 Hall Roads Suite 413 (old),Lagos,559246,3/31/2024,4/25/2025 12:56,Bronze,10/7/1963,9104094102
C14928,Rebecca,Vega,rebecca_vega@aol.com,0354 Tanya Neck Suite 433,Port Harcourt,929035,4/1/2025,,Silver,3/25/1941,8170610249
C14929,Victoria,Vazquez,victoriavazquez@hotmail.com,"548 Robbins Isle Apt. 857, Rivers",Port Harcourt,490590,4/17/2025,4/19/2025 10:45,Gold,12/7/1997,8254819534
C14930,Kylie,Peterson,kpeterson@aol.com,91821 Adam Well Apt. 433,Lagos,479049,12/25/2023,12/9/2024 22:54,Standard,8/3/1951,7069839572
C14931,Tracy,Ramirez,tramirez@aol.com,1514 Carlos Rue,Port Harcourt,250883,6/4/2024,8/9/2024 19:24,Silver,5/12/1947,8011582811
C14932,Mark,Mack,mmack@engineer.com,"0313 Mitchell Place, FCT",Abuja,261063,7/1/2024,11/23/2024 17:32,New,7/3/1976,9083311960
C14933,Brandon,Lopez,blopez227@yahoo.com,685 Parker Plains,Port Harcourt,948069,5/2/2024,5/15/2024 20:57,Standard,11/2/1984,7098831647
C14934,Michael,Wood,mwood@consultant.com,157 Hunt Road,Port Harcourt,928258,3/25/2024,4/8/2024 17:13,VIP,1/1/1900,7034212691
C14935,Jocelyn,Ford,jocelynford@hotmail.com,67990 Allen Place,Lagos,699403,4/15/2025,5/9/2025 1:10,Standard,2/4/1999,8135334695
C14936,Amber,Lewis,alewis@beta.ng,9225 Austin Lane,Abuja,820530,5/8/2025,5/18/2025 10:44,VIP,8/29/1975,7152272080
C14937,Michelle,Reyes,michelle.reyes@outlook.com,77667 Morrison Estate,Port Harcourt,168221,5/7/2024,1/17/2025 4:34,Standard,10/8/2006,9007922241
C14938,Scott,Spencer,spencer.s@aol.com,68460 John Oval,Abuja,689911,11/15/2023,11/26/2024 19:00,standard,1/22/1975,8230049644
C14939,Dawn,Clark,dawn.clark@mail.com,166 Emily Summit,Port Harcourt,133519,11/21/2024,,Bronze,1/1/1900,8170783667
C14940,Patricia,Burns,burns.p@hotmail.com,"3829 Morris Summit Apt. 167, Oyo",Ibadan,221693,3/8/2025,3/22/2025 22:14,VIP,6/17/1959,9189742654
C14941,Daryl,Sherman,daryl.sherman@beta.ng,"4292 Velez Haven, Lagos",Lagos,579646,4/22/2025,4/25/2025 15:03,Standard,7/18/2006,
C14942,April,Coleman,april.coleman@aol.com,798 Kelsey Divide,Port Harcourt,991072,3/12/2025,5/8/2025 23:47,VIP,4/13/1979,7172386625
C14943,Nicole,Simpson,simpson.n@aol.com,18151 Sarah Village Apt. 459,Port Harcourt,187249,10/2/2023,,New,5/10/1947,8127258175
C14944,Tina,Dixon,tina.dixon@hotmail.com,"3881 Cindy Meadows, Oyo",Ibadan,842880,7/1/2024,4/27/2025 22:47,VIP,5/22/1987,9158842178
C14945,Maria,Brown,mbrown@yahoo.com,"2437 Kevin Orchard, Rivers",Port Harcourt,,7/17/2024,2/2/2025 10:21,STANDARD,7/10/1976,-4433
C14946,Nathan,Evans,nathan.evans@mail.com,782 Campbell Course,Lagos,537173,2/18/2024,12/28/2024 20:23,New,,7168276389
C14947,Marco,Escobar,escobar.m@hotmail.com,5705 Blackburn Brooks,Owerri,607419,6/13/2024,10/7/2024 4:37,,5/14/1988,8169776047
C14948,Miranda,Pierce,mpierce@gmail.com,0554 Mays Station Apt. 768,Owerri,325125,12/19/2024,,Standard,1/1/1900,8249092287
C14949,Edwin,Cole,edwin.cole@mail.com,202 Andre Drive,Port Harcourt,813040,6/3/2024,12/1/2024 3:12,Standard,1/14/1988,8173589005
C14950,Danielle,Dean,danielle.dean@beta.ng,"601 Benjamin Shoals Suite 814, Rivers",Port Harcourt,236973,7/13/2024,8/16/2024 8:19,New,2/1/1944,7033438817
C14951,Jennifer,Dixon,jennifer.dixon@aol.com,66735 Velasquez Viaduct,Lagos,738871,3/22/2024,5/15/2025 9:02,Platinum,8/23/1962,
C14952,Jennifer,Little,jenniferlittle@yahoo.com,09376 Patel Villages Suite 470,Port Harcourt,314242,1/25/2024,6/16/2024 23:37,Gold,1/1/1900,9004355978
C14953,Sonya,Baker,sonya.baker@mail.com,339 Friedman Cove,Port Harcourt,651921,9/9/2024,3/1/2025 8:52,,9/4/1978,9101024804
C14954,Timothy,Pierce,timothy.pierce@gmail.com,"119 Johnson Vista Apt. 691, Lagos",Lagos,422945,1/19/2025,3/3/2025 13:40,,12/3/2004,7106500072
C14955,Antonio,Edwards,antonio_edwards@mail.com,00264 Smith Pike Apt. 113,Port Harcourt,261111,5/21/2025,5/22/2025 14:10,standard,6/25/1993,8038826384
C14956,Darryl,Mayo,darryl.mayo@iwantthis.com.ng,"611 Hughes Neck Suite 686, Rivers",Port Harcourt,307987,3/29/2025,4/23/2025 19:04,Gold,,9025737804
